author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,clean_text,text_len,embedding,umap_x,umap_y,umap_x3,umap_y3,umap_z3,cluster
@Bennix,"SEGERA isi Petisi Mendukung purbaya REDENOMINASI :
Link : https://c.org/Y7vyLrjp6d",6358,https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT,339,"REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!",comment,,1000,segera isi petisi mendukung purbaya redenominasi link,53,"[-2.15952933e-01 -1.05157577e-01 -1.49805501e-01 -1.27352551e-01
 -4.40316647e-02  2.74489790e-01 -1.99809089e-01 -4.17513251e-02
 -1.05654009e-01  1.54207543e-01 -5.33289649e-02  2.47824743e-01
  2.78042585e-01  9.29830875e-03 -5.57458624e-02  2.38251463e-01
  5.65883927e-02  2.05084622e-01  6.79705292e-02  2.20405117e-01
 -3.76574062e-02 -3.27218398e-02  8.82848427e-02  3.71926166e-02
  8.94851312e-02 -2.62705773e-01 -1.15307495e-01 -1.21933870e-01
  3.12060397e-02 -1.58988371e-01  8.51337761e-02 -5.66829704e-02
 -3.11356395e-01  7.39812776e-02  2.06151426e-01 -5.27949594e-02
 -7.36668259e-02  5.50753623e-02 -1.63721461e-02  1.96082219e-01
 -1.14966497e-01 -2.57025689e-01 -1.07525878e-01  1.56571612e-01
 -1.93362050e-02 -3.67767438e-02 -8.60638823e-03  1.31646290e-01
 -2.22309321e-01  2.12240562e-01  5.66799380e-02 -3.29743087e-01
 -1.12824567e-01  6.56568706e-02  1.67039961e-01 -2.41487660e-02
 -2.25190688e-02  4.39612046e-02  8.07774588e-02 -1.11862808e-01
  2.68288285e-01 -9.45318397e-03 -1.04418091e-01  1.44157991e-01
 -2.11204022e-01 -8.79461691e-03 -2.91549284e-02 -1.53108612e-01
  1.60828941e-02  1.37204915e-01 -6.91410750e-02 -1.69350635e-02
  5.98103553e-02 -1.24806818e-02  1.00388475e-01 -1.40785165e-02
 -1.61904499e-01  2.75747240e-01  1.58435985e-01 -2.91812330e-01
  9.62266251e-02  9.59215984e-02 -5.65095171e-02  1.39449481e-02
  8.27710330e-02  1.10353038e-01 -3.93836871e-02  8.49162266e-02
 -7.82676879e-03 -1.93997994e-01  1.73399951e-02  1.30238950e-01
  4.26558673e-01 -4.93818242e-03 -4.26931009e-02 -1.58363163e-01
 -1.66601837e-01  4.61657830e-02  3.03971857e-01  1.72251686e-01
 -1.71224266e-01  1.55443221e-01 -1.40640646e-01 -2.44935721e-01
 -1.38413683e-01 -2.32154150e-02  1.44620568e-01  3.36193889e-02
 -1.22980952e-01  1.14838712e-01 -1.54004907e-02 -1.75252408e-01
 -4.88082990e-02 -1.17199831e-01 -4.98646833e-02 -1.19489087e-02
  8.88560861e-02 -2.34157309e-01 -5.50446659e-02  9.14487466e-02
  8.35791528e-02 -1.33352429e-01 -5.77859059e-02 -1.73216403e-01
  1.30175069e-01 -1.73294470e-01 -9.47292298e-02  5.93645759e-02
  1.28926814e-01  2.19681978e-01  9.13742483e-02  1.48283973e-01
  9.21661966e-03  3.92464325e-02 -2.51014642e-02 -1.95364654e-01
 -2.93604553e-01 -1.95397690e-01 -7.96888992e-02  1.22360311e-01
  1.08833894e-01  6.07767105e-02 -1.06066450e-01  1.24360032e-01
 -4.83044572e-02 -6.42907172e-02  6.56094030e-02 -6.13655299e-02
  1.72319472e-01  2.16301233e-01  1.20873064e-01  1.71276420e-01
 -1.46715268e-01  2.03991942e-02  3.47254612e-02  1.09787419e-01
  1.88553318e-01  3.36599466e-03  1.24421276e-01 -3.51219475e-02
  3.06081306e-02  3.79423462e-02 -5.04063554e-02 -1.61882073e-01
  2.55137146e-01 -3.48393798e-01  7.57962763e-02 -7.27115422e-02
 -2.73745619e-02  7.03751221e-02 -8.82826373e-02 -1.66702256e-01
 -3.25834975e-02  7.66514689e-02  5.13779111e-02  3.57930586e-02
  3.15247118e-01 -8.35156068e-02  7.13196248e-02  1.61205024e-01
 -4.68493439e-02 -2.65701115e-01 -4.00179699e-02  4.58881259e-05
 -2.27217600e-01  2.44809575e-02 -1.07768163e-01 -2.27620527e-02
 -4.07017916e-02 -1.32288625e-02  1.74544752e-03 -1.67494826e-02
 -5.14405556e-02 -1.86308902e-02  1.57742471e-01 -7.20067844e-02
 -4.84281555e-02 -1.03090014e-02  9.79754105e-02 -6.48175776e-02
 -3.92798096e-01  2.77998932e-02 -1.83671400e-01 -3.27106118e-02
 -5.81185222e-02  5.65245897e-02  2.42870644e-01 -1.85185283e-01
  1.84330977e-02 -1.51656047e-01  3.37137915e-02  2.72661239e-01
  2.03955434e-02 -1.76277980e-01  1.65683944e-02 -1.62752703e-01
 -2.22002164e-01  6.89681917e-02 -1.96061596e-01  7.81555176e-02
 -1.62866607e-01 -1.01409622e-01  3.12906682e-01 -1.65118769e-01
 -2.34621629e-01 -2.45038252e-02 -1.28813446e-01  2.90087044e-01
 -2.08402082e-01  7.21585602e-02 -4.00653221e-02 -5.69462553e-02
 -4.23758440e-02  1.45528883e-01  3.15441415e-02 -1.48984164e-01
  1.00601636e-01  2.67228913e-02 -2.85532683e-01 -1.60363853e-01
 -6.18184730e-02  1.81153238e-01 -8.96424204e-02 -6.48117438e-02
  1.83246851e-01  8.97310451e-02 -9.37867537e-02  1.62068382e-01
 -1.04625888e-01  9.40120742e-02  3.12092274e-01 -3.43148202e-01
  2.49665320e-01  2.85839736e-02  1.47088543e-01  1.23024985e-01
 -4.28956151e-01  7.10173175e-02  8.73789936e-02  1.29517108e-01
  5.19751273e-02 -7.74571374e-02  9.20400470e-02  2.07497433e-01
  3.32999855e-01  5.54116815e-03 -5.35194464e-02  1.06321210e-02
 -6.66728169e-02  9.21890065e-02 -6.57395869e-02  1.18091397e-01
  1.11785375e-01  3.89900357e-02  3.32416221e-02  4.44820598e-02
  3.61218125e-01 -3.30862366e-02  1.13034315e-01  2.43916735e-01
 -1.93184853e-01 -5.36612086e-02  1.15727134e-01 -4.31727394e-02
 -1.89546347e-01  6.30602241e-02 -1.33238569e-01 -5.79125341e-03
 -1.71515308e-02 -1.17175514e-02 -4.39631976e-02  2.49969829e-02
 -3.23192775e-03 -3.08750570e-02 -1.07030854e-01 -2.86508709e-01
 -4.41554599e-02 -5.16093969e-02  2.48318031e-01 -1.13310374e-01
  1.43078044e-01  6.69319406e-02  4.71339412e-02 -4.88934070e-02
  4.38409857e-02  1.11542279e-02  1.55762851e-01 -8.49761814e-03
  2.18440756e-01 -6.85085207e-02  3.31725068e-02  1.52401514e-02
  1.88326910e-01  1.78022549e-01 -3.83916423e-02 -1.00428931e-01
 -5.21673486e-02 -1.13169305e-01 -9.03777126e-03 -3.31219077e-01
  1.77175820e-01  1.54652104e-01  3.70283872e-02  2.37670913e-01
  1.49743900e-01  3.80869240e-01  3.61856483e-02 -1.00182161e-01
 -3.93193550e-02 -1.02525994e-01  4.75700758e-02  9.88843590e-02
  6.98022619e-02 -3.32191020e-01 -6.72707008e-03 -1.08301058e-01
 -1.86730698e-01 -9.79295075e-02 -1.29694477e-01 -3.20468508e-02
 -1.06392466e-01  1.73693880e-01  6.19058087e-02 -2.34989494e-01
 -4.90391925e-02 -2.61563193e-02 -4.56687361e-02  1.67796627e-01
 -8.46224874e-02 -2.49423653e-01 -1.78304538e-02  1.60371289e-01
 -2.16978043e-01 -1.56310692e-01 -3.93574506e-01  1.50467589e-01
 -5.67508563e-02  1.24280289e-01 -1.65159125e-02 -9.78783891e-02
  7.56959692e-02  2.33862638e-01 -2.82300846e-03  3.06615800e-01
 -7.14732194e-03  1.12322360e-01 -3.41059789e-02 -8.62738416e-02
  1.27652630e-01 -2.27197021e-01 -2.39307031e-01 -3.01572055e-01
  2.01176181e-01 -9.89700109e-02  1.05742998e-01 -1.83924306e-02
 -1.47631774e-02  1.12175494e-01 -1.72458008e-01  8.87652785e-02
  2.18463868e-01  3.57444324e-02 -1.64634377e-01  2.96787620e-01]",6.386045,3.0646424,5.9196672,0.58457446,4.0060062,-1
@SamsFirdaus-lz3it,Kasian duit2 para koruptor nggak akan berlaku yang disimpan di banker.,6358,https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT,0,"REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!",comment,,0,kasian duit2 para koruptor nggak akan berlaku yang disimpan di banker.,70,"[-1.17179595e-01  1.61343887e-01 -2.67811865e-01 -1.85730875e-01
 -1.71777792e-02 -3.22416812e-01 -5.51341334e-04  8.37075189e-02
  8.19296837e-02 -1.36843964e-01 -4.83019054e-02  1.71321720e-01
  2.35164702e-01  5.81752919e-02 -4.54647876e-02 -3.98054533e-02
 -1.93867922e-01 -2.15685982e-02 -1.22493163e-01  2.81838119e-01
 -7.74949640e-02 -2.04274118e-01  9.90523621e-02  6.18897825e-02
  1.92741424e-01  1.69062704e-01 -6.35296479e-02 -9.74941403e-02
 -7.32541978e-02 -9.18453373e-03  1.07513569e-01 -2.61210263e-01
 -2.47072160e-01 -5.72456270e-02  4.75808948e-01 -2.35769093e-01
  8.33705664e-02  1.70711577e-01  6.18604273e-02 -1.24616541e-01
 -7.10903779e-02 -8.67070481e-02 -2.80735970e-01 -2.66786907e-02
  3.59654695e-01 -3.09004426e-01  3.59673858e-01  2.19261393e-01
 -2.39655554e-01 -1.65536046e-01  1.68338977e-02  1.10543199e-01
 -1.33334115e-01  7.62050822e-02 -2.38022253e-01 -9.60268974e-02
  9.20477137e-02  1.09599181e-01  2.76364312e-02 -2.08583936e-01
  2.42526129e-01  1.54633194e-01  2.85898894e-01 -2.99876064e-01
  4.91133407e-02  1.02153011e-01  2.14218751e-01  1.26832426e-01
 -2.68019855e-01  3.70410562e-01  4.61986274e-01 -1.68461069e-01
 -6.22111885e-03  9.74171460e-02  2.24494040e-01  1.20902985e-01
  8.09478238e-02 -1.82557739e-02 -6.49482384e-02  2.18504388e-02
  9.77833569e-03 -3.21927339e-01 -1.61220968e-01 -3.70752871e-01
 -2.62864202e-01 -6.62027225e-02 -1.10316426e-02 -2.72216588e-01
  1.49416372e-01 -3.35842073e-02  1.28983885e-01 -2.80480888e-02
  5.04358292e-01 -2.28032351e-01 -5.86371161e-02  4.03820463e-02
  1.66155830e-01  2.35122338e-01 -1.05209678e-01 -3.75263230e-03
  9.25657377e-02  5.22293001e-02 -2.25007161e-01 -1.07253576e-02
  3.27739179e-01  1.45366818e-01  1.10321656e-01  1.43138304e-01
  3.09285402e-01 -2.28007734e-01 -3.36043499e-02  3.04329038e-01
  1.87608898e-01 -6.05234653e-02 -5.12584001e-02  8.25256575e-03
 -3.58282685e-01  2.57007718e-01 -8.59634206e-02  2.94434458e-01
  1.14647985e-01  3.01761657e-01 -2.23786697e-01 -6.52181357e-02
 -2.91956455e-01 -6.64352477e-02 -2.98031986e-01  1.19164504e-01
 -2.56513953e-01  1.34320810e-01 -4.34358492e-02 -4.43931580e-01
 -1.57759368e-01 -1.16074167e-01 -8.80149826e-02  1.79445431e-01
 -4.83418070e-02  1.77593604e-01  1.90816209e-01 -2.13233769e-01
 -2.67677367e-01  3.34476411e-01 -1.97184682e-01  2.65775591e-01
  1.93926901e-01  8.65808055e-02  3.12115163e-01  1.81127429e-01
  8.39858055e-02 -4.11792323e-02 -1.22859202e-01 -1.45672604e-01
  9.29141268e-02 -1.09238341e-01 -5.34997508e-02 -5.27002215e-02
  5.06920218e-02  9.21804458e-02 -2.89876729e-01  2.30739668e-01
  6.18001297e-02  1.08512551e-01  1.17134504e-01  3.76850925e-02
  2.73587912e-01  1.30462825e-01  6.20044470e-02 -1.75376326e-01
 -1.82491660e-01  1.95926994e-01  1.77210748e-01  3.00009578e-01
  1.92678735e-01 -2.63711870e-01 -3.71378437e-02 -2.26340979e-01
 -5.54719687e-01 -1.72938183e-01 -2.71533400e-01  1.17725534e-02
 -3.03573579e-01  1.89378232e-01 -1.77821159e-01 -3.14771086e-01
 -1.28099933e-01 -8.60714614e-02 -9.06654075e-02 -2.04101190e-01
 -1.28747746e-01 -5.27706593e-02 -3.02633107e-01  1.34786861e-02
 -4.15744096e-01  2.44272202e-01 -4.54534553e-02  8.51055235e-02
 -1.11262000e-06 -4.57327738e-02 -3.12394295e-02  1.95235550e-01
 -1.25582023e-02  9.72855762e-02 -1.74947139e-02 -2.14542180e-01
 -7.10952282e-02 -6.54130504e-02  5.62741235e-02 -6.39570355e-02
 -1.40668958e-01 -5.68605661e-02  1.64716676e-01  2.02387869e-02
 -1.18831530e-01  1.26320735e-01  3.27032208e-01 -3.39801520e-01
  4.86491621e-01  1.90532267e-01  5.71445674e-02 -1.48641884e-01
 -2.50106510e-02  1.14248186e-01  1.10419616e-01  1.80533156e-02
 -1.30809397e-01 -3.17877829e-01 -1.24873722e-03  1.20755404e-01
 -2.94898540e-01 -2.55199164e-01 -1.16544619e-01 -3.74640107e-01
 -1.61416948e-01 -2.21253768e-01 -3.10571194e-01  1.42318010e-01
  2.25423649e-01 -9.89405811e-02  1.44386262e-01 -4.23830956e-01
  4.21011485e-02 -8.42558816e-02 -2.16136798e-01  1.22996300e-01
 -2.56440878e-01 -3.04074747e-05 -2.77934968e-01  8.29765759e-03
  3.07470560e-01 -1.06621617e-02 -3.32884461e-01 -1.40418410e-01
  2.95701683e-01  2.57710129e-01  2.02678874e-01  3.70161384e-01
  5.77530190e-02 -7.52147511e-02 -1.46704629e-01 -2.73198485e-01
  1.89292222e-01 -2.34955683e-01 -1.62839830e-01 -1.93260759e-01
  2.17993721e-01 -5.77340536e-02 -2.68485457e-01 -2.25492030e-01
 -1.44283906e-01 -4.04056273e-02  8.56723934e-02 -1.98994324e-01
  5.86387336e-01 -6.39437810e-02  2.75763959e-01  6.11618161e-04
  1.18083172e-01  2.08559245e-01 -2.97647923e-01  6.02049083e-02
  3.92423630e-01  2.52618194e-01  1.44189775e-01  1.08397767e-01
  6.23228885e-02  1.05902821e-01  4.45954651e-02  6.56809509e-02
  1.87264606e-01 -1.43733129e-01  1.03966981e-01  4.03480232e-01
  2.25127563e-01 -1.19122453e-01  3.07607919e-01 -2.29839504e-01
  8.36532861e-02  2.97329985e-02 -1.16786256e-01  4.95406419e-01
 -2.39362031e-01 -2.45508794e-02  1.15109392e-01  3.21890265e-02
  1.57466114e-01  2.97726005e-01  1.27773449e-01  9.74274501e-02
 -3.00744865e-02 -2.79979140e-01  1.14212804e-01 -5.14041856e-02
 -2.52319694e-01 -1.92320138e-01  1.79630667e-01 -1.31213337e-01
  1.02441192e-01  2.26321638e-01  1.11587964e-01  1.96820706e-01
  5.82797676e-02 -2.79369026e-01 -6.88910782e-02  3.57814133e-01
 -1.62367865e-01 -1.07258610e-01  1.49085894e-01 -6.34620711e-02
  3.19553167e-01 -1.78510919e-02  1.86684415e-01  5.54340221e-02
 -9.41227153e-02 -3.98104846e-01 -3.85930926e-01 -6.25364333e-02
 -4.29436058e-01 -4.11582470e-01 -2.23912094e-02  1.62485018e-01
 -8.03778172e-02 -1.52304210e-02 -1.33755013e-01  1.96634501e-01
 -1.76327556e-01 -3.69220972e-01  3.48146796e-01  3.00458789e-01
  7.99879655e-02  1.40307620e-01  4.01849151e-02  1.17710298e-02
  2.76553988e-01  1.28324240e-01 -8.76210108e-02 -7.48083293e-02
  2.58274913e-01  1.47250757e-01  1.64400578e-01 -1.19189039e-01
  1.05046764e-01 -4.40129399e-01  4.68280986e-02 -5.37274331e-02
  2.87855044e-02 -1.94173623e-02 -1.44971222e-01  3.94018620e-01
  2.38962710e-01 -1.97244540e-01  1.32211208e-01  7.22736269e-02
  1.77425981e-01 -1.32855713e-01  1.84596866e-01 -2.85410643e-01
 -1.48176001e-02  4.56453674e-02 -1.17952809e-01 -1.33104362e-02
  1.48433775e-01 -2.86515951e-01  3.87624353e-01 -1.71795592e-01]",6.5591216,-0.2966998,5.1254883,-1.3248692,2.5517116,5
@Arew-hv1nk,gaskeuunnn..pa purbaya,6358,https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT,0,"REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!",comment,,0,gaskeuunnn..pa purbaya,22,"[-8.45832750e-02  7.78216422e-02 -4.54399697e-02  1.04286410e-01
 -8.25929418e-02 -1.26493558e-01  3.19279075e-01  1.80123866e-01
  6.99980482e-02 -1.52019516e-01  1.03367567e-01 -1.46422252e-01
 -1.03425972e-01 -6.97796047e-03 -1.09346576e-01 -9.64993685e-02
  1.13886215e-01 -1.93872911e-04  7.69489184e-02 -1.78269640e-01
  9.73612517e-02  9.26890317e-03 -3.29230987e-02  7.01949373e-02
 -4.26656194e-02 -4.94601391e-03 -4.05236594e-02  1.26287997e-01
 -3.52123491e-02 -1.38740584e-01  6.75297156e-02  9.37376767e-02
 -5.12412824e-02  1.44411579e-01 -5.69953176e-04 -1.18364781e-01
  3.63759845e-02  2.45888773e-02  9.53820441e-03  5.17143495e-02
 -7.53740594e-02 -1.31598487e-01  3.32215205e-02  1.51620403e-01
 -3.66013609e-02  3.97489918e-03 -3.21477428e-02 -1.32616637e-02
 -5.39242886e-02 -2.82943230e-02  1.84335411e-02 -6.46148995e-02
 -1.80363581e-01 -4.42348346e-02  2.23996386e-01 -2.95048445e-01
  1.33533850e-01  4.92824540e-02 -2.15455815e-02  1.18733207e-02
  4.82117422e-02  2.22104505e-01 -4.46367711e-01  2.23365933e-01
 -2.69849509e-01 -1.75852537e-01  1.13438517e-01 -4.07199413e-02
 -6.05302565e-02  2.57677108e-01 -2.67994613e-03 -4.84471358e-02
 -3.96555699e-02 -2.71980837e-02 -1.31480888e-01  1.85079902e-01
  4.99732867e-02  7.55137205e-02 -6.22230060e-02 -1.89521447e-01
  1.66191995e-01  3.63241434e-02 -1.95106938e-01 -9.35264025e-03
  6.16897922e-03  1.85581297e-01  1.11180231e-01  6.40290454e-02
  1.20345421e-01 -1.20537490e-01  4.87060770e-02 -1.54988512e-01
  2.01802686e-01  6.70901686e-02  2.84017295e-01 -3.34331323e-03
  4.94717099e-02 -5.14741056e-02  4.73741032e-02  4.53676313e-01
  7.28815421e-02  5.35612134e-03 -1.79943684e-02 -1.16176441e-01
 -2.58457735e-02  1.26473680e-01  2.77334750e-02  1.16959780e-01
  8.92459229e-02 -1.91707954e-01 -1.53452843e-01 -1.84320454e-02
 -6.79352954e-02 -6.68981299e-02 -1.05927140e-01 -8.83341730e-02
 -3.35612029e-01 -3.35018896e-02 -2.18743548e-01  1.99383929e-01
 -1.49876714e-01 -1.07313894e-01  7.71312118e-02 -1.80149488e-02
  1.51549444e-01 -3.29798609e-01  1.55612886e-01  8.21307600e-02
 -9.61705744e-02  6.80729672e-02  1.40302643e-01 -7.49103427e-02
  6.36228397e-02  3.21681648e-02 -3.80329564e-02 -9.90252290e-03
  9.45452377e-02  2.57309645e-01 -4.45517600e-02 -6.16362914e-02
 -3.40910256e-01  4.78947498e-02 -1.01410225e-01 -9.68931019e-02
  6.24682792e-02 -1.65044382e-01 -1.21943213e-01 -7.75948018e-02
  6.15109643e-03  9.89674404e-02 -3.73653471e-02 -7.78343007e-02
  1.11248896e-01  1.34718835e-01  9.76397693e-02 -1.44291725e-02
  4.79469299e-02  2.24931479e-01  2.30092153e-01 -8.17598030e-03
 -2.31876463e-01  1.06004618e-01 -1.78843230e-01 -1.46931052e-01
 -1.94304407e-01 -9.31128561e-02 -1.62910521e-01  5.76202907e-02
  2.76957024e-02  7.61843845e-02 -9.11072195e-02  4.12557721e-02
 -3.58800441e-02  1.44402117e-01 -1.08383939e-01  1.13622524e-01
  1.83745846e-02 -6.17181994e-02 -9.60058048e-02  2.31206998e-01
  4.43396717e-02  2.46155158e-01  1.01948850e-01  3.35679017e-02
  5.47066554e-02  6.83021024e-02  1.22549675e-01  2.65465062e-02
  1.33385047e-01  5.04001491e-02  1.19041959e-02 -6.33346215e-02
 -8.47173110e-03  6.33551180e-02 -4.74748947e-02 -1.23273991e-01
  8.06438476e-02  1.27081007e-01  5.98177174e-03 -8.38169605e-02
 -2.69723862e-01 -1.02226146e-01  3.06516588e-02 -1.56441256e-01
  1.29160643e-01 -5.65058962e-02 -2.31019445e-02 -9.97995492e-03
 -3.17170739e-01 -3.10080722e-02  6.15302660e-02 -4.51103598e-02
 -1.27680681e-03  2.38106865e-02  2.71373671e-02 -1.47310337e-02
 -1.05832880e-02  1.17438436e-02 -2.24096149e-01  5.32291085e-02
  2.81659007e-01 -1.19907998e-01  9.29517951e-03 -4.46862489e-01
  1.45819649e-01 -5.03249913e-02 -1.45146605e-02  1.99508816e-01
 -4.39527482e-02 -1.24241211e-01 -1.48269497e-02  6.11820072e-02
 -6.46860106e-04 -4.14116541e-03 -1.85420290e-01  5.76262502e-03
  1.09889485e-01 -5.69073223e-02  2.47481540e-01  7.42874481e-03
  4.34813052e-02 -1.10460237e-01 -2.27484386e-02  1.37050152e-01
  3.40352417e-03 -8.00156891e-02 -5.69952130e-02  2.57261097e-01
 -1.28797248e-01  4.58323389e-01  2.14994028e-02 -1.01707056e-01
 -2.62319416e-01  1.16608284e-01  4.33272533e-02  5.65875433e-02
 -6.86443001e-02  1.44293159e-01 -1.04223140e-01 -5.61529435e-02
  1.47472039e-01 -4.18609604e-02 -1.89224333e-01 -9.24229547e-02
  7.93228075e-02 -7.62037262e-02 -1.81989178e-01  3.44337672e-01
 -2.44980752e-01 -9.11822617e-02 -7.00695589e-02 -1.65078416e-01
  6.49933517e-02 -1.09580666e-01  2.52797335e-01 -1.86142772e-01
 -3.12693715e-02 -7.03789070e-02  2.00970396e-02  1.79570347e-01
  1.16636708e-01 -1.23425841e-01 -2.31100973e-02  7.47202756e-03
  2.10922703e-01 -4.65755239e-02 -9.05443914e-03 -1.41777337e-01
 -7.69049004e-02 -2.17298903e-02 -1.59455332e-04  3.03196460e-01
  1.34667605e-01 -1.02441810e-01  1.20945714e-01 -2.04808041e-02
  4.48485464e-02  2.33651787e-01 -3.26339863e-02  8.44669342e-02
 -5.35881743e-02 -1.39090260e-02  1.48029551e-01 -1.51761889e-01
 -9.63810384e-02 -1.42982304e-01 -8.26623067e-02  5.48466220e-02
  2.78652459e-01  2.06615459e-02 -1.19233346e-02  6.15854897e-02
  1.42011210e-01 -3.80891711e-02  2.01846689e-01  1.45372584e-01
  5.80283739e-02  1.25879586e-01  2.49853805e-02 -5.20623624e-01
 -9.40845013e-02 -5.81221022e-02 -2.02241406e-01  1.59212708e-01
  9.72768590e-02 -2.36409195e-02 -4.23169695e-02 -5.74969202e-02
  3.26770060e-02 -1.02179414e-02  1.91085674e-02 -1.09651051e-02
  1.54461404e-02 -3.19093838e-02  1.30180016e-01  1.85349554e-01
 -8.27586725e-02  8.40190984e-03 -2.15268675e-02 -3.62587683e-02
 -8.24194774e-03  1.32519215e-01  2.12507434e-02 -1.45314634e-01
 -1.34239733e-01 -4.40272912e-02 -8.63900110e-02 -8.06489363e-02
  1.85735554e-01  4.29377444e-02 -9.82366726e-02  1.51615515e-01
 -2.50206470e-01  1.46176033e-02  1.69746894e-02  1.29969805e-01
  2.19657831e-02  1.41810000e-01  1.22136787e-01 -4.73257080e-02
  1.37850508e-01 -8.57900381e-02 -4.44224738e-02  1.36807382e-01
 -1.09551080e-01  5.57503067e-02 -1.49266139e-01 -1.35867655e-01
 -2.68416107e-01  1.38542160e-01  1.62775412e-01  8.72585922e-02
  2.10495815e-02  1.67923659e-01  1.04820393e-01 -8.08261558e-02
 -1.04265459e-01 -5.97056784e-02 -1.73511297e-01  8.06402974e-03
  1.32705465e-01  5.06494306e-02 -3.79206636e-03 -1.43728638e-02]",9.423759,5.9678273,9.78941,1.7374239,4.4194727,1
